2.000000000000000000e+00	1.071415382518469954e+02
3.000000000000000000e+00	2.389219037836929829e+02
4.000000000000000000e+00	2.362079452454542547e+02
5.000000000000000000e+00	2.351826084318808512e+02
6.000000000000000000e+00	7.552817165838109759e+01
7.000000000000000000e+00	7.240858553177199042e+01
8.000000000000000000e+00	6.094656614788821969e+01
9.000000000000000000e+00	7.055865293782891001e+01
1.000000000000000000e+01	2.648734757370394632e+01
1.100000000000000000e+01	5.489586699608945963e+01
1.200000000000000000e+01	2.121432972184163290e+01
1.300000000000000000e+01	1.801080740713998907e+01
1.400000000000000000e+01	2.625099111866922996e+01
1.500000000000000000e+01	2.647295001659733771e+01
1.600000000000000000e+01	2.014722280505280239e+01
1.700000000000000000e+01	2.945538678619816153e+01
1.800000000000000000e+01	1.382681722054396900e+01
1.900000000000000000e+01	1.264126608310473188e+01
2.000000000000000000e+01	1.056781791991180874e+01
2.100000000000000000e+01	8.151808015434420795e+00
2.200000000000000000e+01	8.120810976599475595e+00
2.300000000000000000e+01	8.171402188800570343e+00
2.400000000000000000e+01	8.597847319922461651e+00
2.500000000000000000e+01	5.640586158272464345e+00
2.600000000000000000e+01	9.386173468547632126e+00
2.700000000000000000e+01	8.658717259835286839e+00
2.800000000000000000e+01	9.472717493796837473e+00
2.900000000000000000e+01	8.645214428315602717e+00
3.000000000000000000e+01	7.738297786077798612e+00
3.100000000000000000e+01	6.303052517015409251e+00
3.200000000000000000e+01	8.884740392511464080e+00
3.300000000000000000e+01	5.867924780734779411e+00
3.400000000000000000e+01	5.747083407200104688e+00
3.500000000000000000e+01	4.563579282246673863e+00
3.600000000000000000e+01	4.903538477522544348e+00
3.700000000000000000e+01	6.347877905043477043e+00
3.800000000000000000e+01	6.112661099081051042e+00
3.900000000000000000e+01	4.742388412462394065e+00
4.000000000000000000e+01	6.432053551958897053e+00
4.100000000000000000e+01	4.668739349854677201e+00
4.200000000000000000e+01	5.423861201348755046e+00
4.300000000000000000e+01	4.330618040149111003e+00
4.400000000000000000e+01	4.624851966956278204e+00
4.500000000000000000e+01	3.222342772421773915e+00
4.600000000000000000e+01	3.016899443693024541e+00
4.700000000000000000e+01	4.834329930194489755e+00
4.800000000000000000e+01	2.534252418657954919e+00
4.900000000000000000e+01	3.795182813379014863e+00
5.000000000000000000e+01	4.597338529919002603e+00
5.100000000000000000e+01	2.610464134355752197e+00
5.200000000000000000e+01	3.335460243718528339e+00
5.300000000000000000e+01	2.442928265991478831e+00
5.400000000000000000e+01	2.332844291640361334e+00
5.500000000000000000e+01	3.250477937434891107e+00
5.600000000000000000e+01	3.454432009529839309e+00
5.700000000000000000e+01	3.225419465468641889e+00
5.800000000000000000e+01	3.301161046254815101e+00
5.900000000000000000e+01	2.480140001043910747e+00
6.000000000000000000e+01	2.740474115080515638e+00
6.100000000000000000e+01	2.408990702244410365e+00
6.200000000000000000e+01	3.256475985723486399e+00
6.300000000000000000e+01	2.442015544753214140e+00
6.400000000000000000e+01	1.900972431841431831e+00
6.500000000000000000e+01	2.441864632339831864e+00
6.600000000000000000e+01	2.391111112517798176e+00
6.700000000000000000e+01	2.403378791797721625e+00
6.800000000000000000e+01	2.255012502801955865e+00
6.900000000000000000e+01	2.997777346704690871e+00
7.000000000000000000e+01	1.976139653809003915e+00
7.100000000000000000e+01	2.406392398389812115e+00
7.200000000000000000e+01	1.802840756916169962e+00
7.300000000000000000e+01	3.033595807398913990e+00
7.400000000000000000e+01	2.423769144261558761e+00
7.500000000000000000e+01	1.904187942373367637e+00
7.600000000000000000e+01	1.920264972815107107e+00
7.700000000000000000e+01	2.285951328862245724e+00
7.800000000000000000e+01	1.744467847975508468e+00
7.900000000000000000e+01	1.504272340868347602e+00
8.000000000000000000e+01	2.238287465595708348e+00
8.100000000000000000e+01	2.085803382780085702e+00
8.200000000000000000e+01	2.591850718820027488e+00
8.300000000000000000e+01	1.758330202970159739e+00
8.400000000000000000e+01	1.478600105996398240e+00
8.500000000000000000e+01	2.000549789708433224e+00
8.600000000000000000e+01	2.141356378487200285e+00
8.700000000000000000e+01	1.846719371253591202e+00
8.800000000000000000e+01	1.404391464413321300e+00
8.900000000000000000e+01	2.095592233786860881e+00
9.000000000000000000e+01	1.614408799267085692e+00
9.100000000000000000e+01	1.913433499908793189e+00
9.200000000000000000e+01	1.793561479061092534e+00
9.300000000000000000e+01	2.098293059136107530e+00
9.400000000000000000e+01	1.739099776402540876e+00
9.500000000000000000e+01	1.465173826346950037e+00
9.600000000000000000e+01	1.600724540858045941e+00
9.700000000000000000e+01	1.685554886273181063e+00
9.800000000000000000e+01	1.284524389676850120e+00
9.900000000000000000e+01	1.991307383673514453e+00
1.000000000000000000e+02	1.795894615733501176e+00
1.010000000000000000e+02	1.701716606230273321e+00
1.020000000000000000e+02	1.590784163219665759e+00
1.030000000000000000e+02	1.454319052530292034e+00
1.040000000000000000e+02	1.966038396616610173e+00
1.050000000000000000e+02	1.379215815618148211e+00
1.060000000000000000e+02	1.517820090420749279e+00
1.070000000000000000e+02	1.724400381991549436e+00
1.080000000000000000e+02	2.069767086492870778e+00
1.090000000000000000e+02	1.639663966569174347e+00
1.100000000000000000e+02	1.766772394015536873e+00
1.110000000000000000e+02	1.408219798604762207e+00
1.120000000000000000e+02	1.677311858925581545e+00
1.130000000000000000e+02	1.178242120901006329e+00
1.140000000000000000e+02	1.014745907547028203e+00
1.150000000000000000e+02	1.559608971587920445e+00
1.160000000000000000e+02	1.880694348174175357e+00
1.170000000000000000e+02	1.808773987887571488e+00
1.180000000000000000e+02	1.602316333147895788e+00
1.190000000000000000e+02	1.399608986253518372e+00
1.200000000000000000e+02	9.768960930832991663e-01
1.210000000000000000e+02	1.828340887289117811e+00
1.220000000000000000e+02	1.525770202875695647e+00
1.230000000000000000e+02	1.549266423972934348e+00
1.240000000000000000e+02	1.105206106231617635e+00
1.250000000000000000e+02	1.395316917040957394e+00
1.260000000000000000e+02	1.363826596386121581e+00
1.270000000000000000e+02	1.449815718570279355e+00
1.280000000000000000e+02	1.492408498483632329e+00
1.290000000000000000e+02	1.207495340992901900e+00
1.300000000000000000e+02	1.512668586202790877e+00
1.310000000000000000e+02	1.107569876530300146e+00
1.320000000000000000e+02	1.175481094373099111e+00
1.330000000000000000e+02	1.378998532697702339e+00
1.340000000000000000e+02	1.198412224684391569e+00
1.350000000000000000e+02	1.531202054120943679e+00
1.360000000000000000e+02	1.698743585876951290e+00
1.370000000000000000e+02	1.271754452341500974e+00
1.380000000000000000e+02	1.333769625442443596e+00
1.390000000000000000e+02	1.400231563244254129e+00
1.400000000000000000e+02	1.301295479185534898e+00
1.410000000000000000e+02	1.357570639369874321e+00
1.420000000000000000e+02	1.287884497618251967e+00
1.430000000000000000e+02	1.234311508701520621e+00
1.440000000000000000e+02	1.225227838875830422e+00
1.450000000000000000e+02	1.557006887796744454e+00
1.460000000000000000e+02	1.195246217327308846e+00
1.470000000000000000e+02	1.165005636652148402e+00
1.480000000000000000e+02	1.123629233716297637e+00
1.490000000000000000e+02	9.129063308476791372e-01
1.500000000000000000e+02	1.288270362066170849e+00
1.510000000000000000e+02	1.088224029444765595e+00
1.520000000000000000e+02	1.132769407222836699e+00
1.530000000000000000e+02	1.296424040115269349e+00
1.540000000000000000e+02	9.317856289526984526e-01
1.550000000000000000e+02	1.292774556248440954e+00
1.560000000000000000e+02	1.216536688410275513e+00
1.570000000000000000e+02	1.126880479454620110e+00
1.580000000000000000e+02	1.364333167727479923e+00
1.590000000000000000e+02	1.201970896627731822e+00
1.600000000000000000e+02	1.266788708582523570e+00
1.610000000000000000e+02	1.125794808802828673e+00
1.620000000000000000e+02	9.921481919174724995e-01
1.630000000000000000e+02	1.037679548848997824e+00
1.640000000000000000e+02	1.137004623329200159e+00
1.650000000000000000e+02	1.076191933942005408e+00
1.660000000000000000e+02	1.206886049211632672e+00
1.670000000000000000e+02	1.346692909541254313e+00
1.680000000000000000e+02	1.088168496781103833e+00
1.690000000000000000e+02	1.008246964792590239e+00
1.700000000000000000e+02	1.004830393537302191e+00
1.710000000000000000e+02	9.350801332198804827e-01
1.720000000000000000e+02	1.043862541729657645e+00
1.730000000000000000e+02	1.077144799482843140e+00
1.740000000000000000e+02	9.368516254673361354e-01
1.750000000000000000e+02	1.023406631653348109e+00
1.760000000000000000e+02	1.026088557602457207e+00
1.770000000000000000e+02	9.607990559353103421e-01
1.780000000000000000e+02	8.762668402875235518e-01
1.790000000000000000e+02	1.258696283190984699e+00
1.800000000000000000e+02	1.022093109627447927e+00
1.810000000000000000e+02	7.441959834514513261e-01
1.820000000000000000e+02	7.671096103830612467e-01
1.830000000000000000e+02	8.025046716497873378e-01
1.840000000000000000e+02	9.946524375658228889e-01
1.850000000000000000e+02	1.118803112849103831e+00
1.860000000000000000e+02	1.038118781750752007e+00
1.870000000000000000e+02	8.249728242895726371e-01
1.880000000000000000e+02	1.074706194856672514e+00
1.890000000000000000e+02	1.116819653750021457e+00
1.900000000000000000e+02	9.825790799959973620e-01
1.910000000000000000e+02	9.515806963750962355e-01
1.920000000000000000e+02	1.054680034445567571e+00
1.930000000000000000e+02	9.983518989035290447e-01
1.940000000000000000e+02	9.284498975201166404e-01
1.950000000000000000e+02	7.239065567383374811e-01
1.960000000000000000e+02	8.372501909745535542e-01
1.970000000000000000e+02	8.353702471431837528e-01
1.980000000000000000e+02	8.461302835998735228e-01
1.990000000000000000e+02	7.471344272532751685e-01
2.000000000000000000e+02	8.350731873438463904e-01
2.010000000000000000e+02	8.097344326901225742e-01
2.020000000000000000e+02	8.052254108956974354e-01
2.030000000000000000e+02	8.634807123154358832e-01
2.040000000000000000e+02	8.539631812846523173e-01
2.050000000000000000e+02	8.409450703142662409e-01
2.060000000000000000e+02	7.124591483632279898e-01
2.070000000000000000e+02	7.718234367357950099e-01
2.080000000000000000e+02	7.474976323952807755e-01
2.090000000000000000e+02	6.804614892575195917e-01
2.100000000000000000e+02	7.818736442021160249e-01
2.110000000000000000e+02	7.145052879509555810e-01
2.120000000000000000e+02	7.569308750328513913e-01
2.130000000000000000e+02	8.905169139132084188e-01
2.140000000000000000e+02	6.532283871387873919e-01
2.150000000000000000e+02	8.368727395001627212e-01
2.160000000000000000e+02	8.106049467269494935e-01
2.170000000000000000e+02	6.692246355720410378e-01
2.180000000000000000e+02	8.125257525836162564e-01
2.190000000000000000e+02	7.494613687954619907e-01
2.200000000000000000e+02	7.602040308050324047e-01
2.210000000000000000e+02	8.367930370785837679e-01
2.220000000000000000e+02	8.157869358489669986e-01
2.230000000000000000e+02	7.132583092974897898e-01
2.240000000000000000e+02	6.961384384204934994e-01
2.250000000000000000e+02	6.210939212997509395e-01
2.260000000000000000e+02	7.753016195630725305e-01
2.270000000000000000e+02	7.814441880982815336e-01
2.280000000000000000e+02	5.786325409682536725e-01
2.290000000000000000e+02	6.062620202634692035e-01
2.300000000000000000e+02	6.477472470804331861e-01
2.310000000000000000e+02	7.787636536260391651e-01
2.320000000000000000e+02	7.506121904104087195e-01
2.330000000000000000e+02	7.193558375865406473e-01
2.340000000000000000e+02	5.218070015074927070e-01
2.350000000000000000e+02	5.800091155428915846e-01
2.360000000000000000e+02	6.428865299291296465e-01
2.370000000000000000e+02	5.995561915859811686e-01
2.380000000000000000e+02	6.672163928948937617e-01
2.390000000000000000e+02	5.953635235111361945e-01
2.400000000000000000e+02	7.275043565691089453e-01
2.410000000000000000e+02	6.939244255583260079e-01
2.420000000000000000e+02	5.541432160374810678e-01
2.430000000000000000e+02	6.065814357826914138e-01
2.440000000000000000e+02	4.614906299565428305e-01
2.450000000000000000e+02	6.442439901000596159e-01
2.460000000000000000e+02	6.072267848586057060e-01
2.470000000000000000e+02	6.782291637783021132e-01
2.480000000000000000e+02	6.061848270689410567e-01
2.490000000000000000e+02	5.550582731484291488e-01
2.500000000000000000e+02	4.496808476750770445e-01
2.510000000000000000e+02	5.596083519543398888e-01
2.520000000000000000e+02	6.161678074173587705e-01
2.530000000000000000e+02	5.505532683731559906e-01
2.540000000000000000e+02	3.693332347296938711e-01
2.550000000000000000e+02	5.063041994557533343e-01
2.560000000000000000e+02	5.566053693379146017e-01
2.570000000000000000e+02	5.361739949464849886e-01
2.580000000000000000e+02	5.009646658226772908e-01
2.590000000000000000e+02	4.351357533563385838e-01
2.600000000000000000e+02	5.817166956115189524e-01
2.610000000000000000e+02	3.812611969026210579e-01
2.620000000000000000e+02	6.220305146460999302e-01
2.630000000000000000e+02	6.009964868002650729e-01
2.640000000000000000e+02	5.350682936672449541e-01
2.650000000000000000e+02	4.302543416140036658e-01
2.660000000000000000e+02	4.329581628092806223e-01
2.670000000000000000e+02	4.449786128981840228e-01
2.680000000000000000e+02	5.120167455465584050e-01
2.690000000000000000e+02	4.583715552958433914e-01
2.700000000000000000e+02	4.174572215834732591e-01
2.710000000000000000e+02	4.652482378611330072e-01
2.720000000000000000e+02	6.568024949580580918e-01
2.730000000000000000e+02	3.853343570691069031e-01
2.740000000000000000e+02	5.200364200319413932e-01
2.750000000000000000e+02	4.044485630803492104e-01
2.760000000000000000e+02	3.064558546786082527e-01
2.770000000000000000e+02	5.380653212563670795e-01
2.780000000000000000e+02	2.630116012794871949e-01
2.790000000000000000e+02	4.626599672595742563e-01
2.800000000000000000e+02	3.351770548304851549e-01
2.810000000000000000e+02	4.035914302624812877e-01
2.820000000000000000e+02	5.591419745965225951e-01
2.830000000000000000e+02	4.047639106739605586e-01
2.840000000000000000e+02	3.917022254059502329e-01
2.850000000000000000e+02	3.281033368213224777e-01
2.860000000000000000e+02	3.974749279513865030e-01
2.870000000000000000e+02	4.572927729018060328e-01
2.880000000000000000e+02	3.502189785913597531e-01
2.890000000000000000e+02	4.527888085002485519e-01
2.900000000000000000e+02	5.191433630968534940e-01
2.910000000000000000e+02	4.036458082284703486e-01
2.920000000000000000e+02	4.976166779844128918e-01
2.930000000000000000e+02	4.807899422404868228e-01
2.940000000000000000e+02	4.035897262821415699e-01
2.950000000000000000e+02	3.851863129655641593e-01
2.960000000000000000e+02	4.143306324559341558e-01
2.970000000000000000e+02	3.750494881210670872e-01
2.980000000000000000e+02	4.367783071643824289e-01
2.990000000000000000e+02	5.974313893412585008e-01
3.000000000000000000e+02	4.771327797136803439e-01
3.010000000000000000e+02	2.833786576058805462e-01
3.020000000000000000e+02	4.473376685858619917e-01
3.030000000000000000e+02	3.548280449631815436e-01
3.040000000000000000e+02	2.726868478197023715e-01
3.050000000000000000e+02	5.170271092148821523e-01
3.060000000000000000e+02	1.598685291934880959e-01
3.070000000000000000e+02	2.213033326784950294e-01
3.080000000000000000e+02	4.371395806728705646e-01
3.090000000000000000e+02	5.408852095064828891e-01
3.100000000000000000e+02	4.619303152147173908e-01
3.110000000000000000e+02	5.332525778782392090e-01
3.120000000000000000e+02	5.273309096493532522e-01
3.130000000000000000e+02	4.665166416453246367e-01
3.140000000000000000e+02	5.154578244339603765e-01
3.150000000000000000e+02	9.441586245087203733e-02
