2.000000000000000000e+00	1.368817392946115206e+02
3.000000000000000000e+00	9.060009190600281954e+02
4.000000000000000000e+00	7.150927514370692961e+02
5.000000000000000000e+00	1.386790493376835002e+03
6.000000000000000000e+00	6.298534800503603037e+02
7.000000000000000000e+00	1.047841514848991665e+03
8.000000000000000000e+00	6.374259726226354132e+02
9.000000000000000000e+00	6.009149459048044264e+02
1.000000000000000000e+01	9.387519067352708362e+02
1.100000000000000000e+01	9.898077200249406360e+02
1.200000000000000000e+01	7.789967906626047807e+02
1.300000000000000000e+01	7.329775753766864455e+02
1.400000000000000000e+01	8.303395443147098831e+02
1.500000000000000000e+01	8.452705787914197799e+02
1.600000000000000000e+01	6.931143638996270511e+02
1.700000000000000000e+01	9.325075647175178801e+02
1.800000000000000000e+01	6.244678107066109760e+02
1.900000000000000000e+01	8.936635667494955442e+02
2.000000000000000000e+01	7.501344315846710060e+02
2.100000000000000000e+01	6.581514207672714747e+02
2.200000000000000000e+01	6.006954352544183848e+02
2.300000000000000000e+01	7.655945710015658960e+02
2.400000000000000000e+01	7.962926272959864491e+02
2.500000000000000000e+01	8.547193261350046214e+02
2.600000000000000000e+01	9.288066904404012121e+02
2.700000000000000000e+01	8.165441618432035966e+02
2.800000000000000000e+01	1.241679476775968624e+03
2.900000000000000000e+01	1.081480782457409532e+03
3.000000000000000000e+01	9.337683770362243649e+02
3.100000000000000000e+01	9.110032545409424074e+02
3.200000000000000000e+01	1.431171651999787628e+03
3.300000000000000000e+01	9.706714131437578317e+02
3.400000000000000000e+01	1.126266469376308351e+03
3.500000000000000000e+01	9.212676771638062974e+02
3.600000000000000000e+01	1.117567466699771785e+03
3.700000000000000000e+01	1.409845400285188589e+03
3.800000000000000000e+01	1.233361099081502061e+03
3.900000000000000000e+01	1.194809557713143931e+03
4.000000000000000000e+01	1.867856795668150880e+03
4.100000000000000000e+01	1.172520700489920046e+03
4.200000000000000000e+01	1.289156818155444626e+03
4.300000000000000000e+01	1.317566615166385418e+03
4.400000000000000000e+01	1.207112561467467003e+03
4.500000000000000000e+01	1.069833996018918697e+03
4.600000000000000000e+01	1.226696003570114954e+03
4.700000000000000000e+01	1.692375784634745514e+03
4.800000000000000000e+01	1.052379302982184754e+03
4.900000000000000000e+01	1.618251594499598013e+03
5.000000000000000000e+01	1.601550518874994850e+03
5.100000000000000000e+01	1.207489014108315814e+03
5.200000000000000000e+01	1.498584403016211127e+03
5.300000000000000000e+01	1.161060274181357045e+03
5.400000000000000000e+01	1.191182652879771013e+03
5.500000000000000000e+01	1.450130261749563715e+03
5.600000000000000000e+01	1.834366125498765541e+03
5.700000000000000000e+01	1.689999051554298831e+03
5.800000000000000000e+01	1.718156892365149361e+03
5.900000000000000000e+01	1.353075076461217577e+03
6.000000000000000000e+01	1.640943098485602377e+03
6.100000000000000000e+01	1.598243961735570792e+03
6.200000000000000000e+01	1.962572896587621472e+03
6.300000000000000000e+01	1.730964188752591099e+03
6.400000000000000000e+01	1.715520329243801825e+03
6.500000000000000000e+01	1.558641758155634079e+03
6.600000000000000000e+01	1.509465094482612585e+03
6.700000000000000000e+01	1.814173701791487019e+03
6.800000000000000000e+01	1.788889627588861458e+03
6.900000000000000000e+01	2.085180451320679367e+03
7.000000000000000000e+01	1.854414737159040442e+03
7.100000000000000000e+01	1.737623810485564036e+03
7.200000000000000000e+01	1.747011527812927397e+03
7.300000000000000000e+01	2.521186395989260291e+03
7.400000000000000000e+01	2.309812468487958995e+03
7.500000000000000000e+01	1.792564461852329259e+03
7.600000000000000000e+01	1.797078426377812548e+03
7.700000000000000000e+01	2.136262433809230060e+03
7.800000000000000000e+01	1.998814246421864254e+03
7.900000000000000000e+01	1.549966813194909037e+03
8.000000000000000000e+01	2.157401300641316539e+03
8.100000000000000000e+01	2.257110644312127988e+03
8.200000000000000000e+01	2.594605465474214725e+03
8.300000000000000000e+01	2.004472758453552387e+03
8.400000000000000000e+01	1.891805694728518120e+03
8.500000000000000000e+01	2.216667769114908879e+03
8.600000000000000000e+01	2.424127962795926123e+03
8.700000000000000000e+01	2.556016052076740834e+03
8.800000000000000000e+01	2.019648862766336379e+03
8.900000000000000000e+01	2.408432828407399484e+03
9.000000000000000000e+01	2.469036361823676998e+03
9.100000000000000000e+01	2.651677929065880107e+03
9.200000000000000000e+01	2.538869509842093521e+03
9.300000000000000000e+01	2.555160402542919201e+03
9.400000000000000000e+01	2.353536436824332668e+03
9.500000000000000000e+01	2.123261038862997793e+03
9.600000000000000000e+01	2.351512001553471691e+03
9.700000000000000000e+01	2.764403224586636952e+03
9.800000000000000000e+01	2.020678121824289519e+03
9.900000000000000000e+01	2.776087778389653522e+03
1.000000000000000000e+02	2.809993491372822064e+03
